0.9567,0.1775,0.1567,0.0946,0.2833,0.1204,0.1167,0.0287,0.4,0.1296,0.2885,0.0796,0.4085,0.0558,0.6991,0.142,0.3791,0.3335,0.4941,0.1406,-0.668,1.451,0.0664,0.1346,-0.0118,0.7827,-0.0145,0.2573,3.2292,2.538,-0.1371,0.6327,0.4969,0.2908,0.6918,0.161,54.2007,211.8609,69.9482,39.4779,-6.3025,-3.0458,-84.5036,-64.8427,5.1951,-84.6734,-60.3591,-75.2914,27.9721,147.2059,47.1418,85.0857,-67.5537,2.3083,-10.6576,-94.3651,-21.3841,-79.8998,-56.6705,-71.255,74.2959,192.8941,97.77,14.3134,-12.9745,65.6221,-55.2125,8.9761,-68.7204,-55.5773,-76.0,-63.0761,43.2943,129.5448,60.9474,39.9028,-27.5407,8.3247,-47.911,-24.9306,-57.5295,-67.2469,-50.1881,-42.7434,0.6778,0.4899,0.2106,0.1088,0.0485,0.0164,0.0133,0.0103,0.0093,0.3259,0.0977,0.0993,0.0606,0.0406,0.0121,0.0118,0.009,0.0118,0.9222,0.3147,0.1954,0.0804,0.0619,0.0193,0.0104,0.009,0.0064,0.2304,0.1493,0.0485,0.0357,0.0123,0.0108,0.0067,0.0047,0.005
0.88,0.1203,0.19,0.0849,0.083,0.0191,0.1003,0.0376,0.5067,0.068,0.0939,0.0134,0.5775,0.0361,0.162,0.016,0.7191,0.1768,0.4589,0.112,-0.3324,0.3454,-0.354,0.0953,0.2652,0.1991,-0.3494,0.2206,0.1948,0.2007,-0.5527,0.2671,-0.5517,0.1195,0.3202,0.5667,47.4158,92.3432,47.6953,63.6186,30.1604,32.1104,-23.8365,-41.5563,-45.3915,-55.6308,-61.7857,-57.6646,76.1239,196.9918,75.8494,-1.46,-18.2212,-19.9566,-48.6231,-70.6954,-39.2491,-77.8297,-12.1234,-71.3915,71.7602,185.723,75.8677,4.1597,-47.7206,-33.7202,-13.1595,-13.771,-56.8653,-19.61,-15.3157,-36.0687,47.4726,97.4117,59.4168,18.9646,1.4437,-86.1846,-13.5414,-7.0506,-50.9494,-55.3415,-29.2326,-60.3668,3.8088,1.5135,1.2123,0.6977,0.6509,0.4787,0.3408,0.244,0.1982,3.4354,1.2218,0.6594,0.295,0.1759,0.1634,0.0639,0.0476,0.0579,3.7817,1.632,1.1633,0.2665,0.2739,0.1561,0.0905,0.0505,0.0686,0.6772,0.2601,0.1833,0.1468,0.1167,0.1216,0.0873,0.0659,0.0521
0.8865,0.0123,0.1367,0.0287,0.18,0.0294,0.1265,0.0338,0.4433,0.0399,0.2028,0.0315,0.4998,0.0402,0.4035,0.0306,0.233,0.042,0.2256,0.0502,0.1847,0.039,-0.0358,0.1413,0.2495,0.3848,0.104,0.0803,1.3962,0.8419,-0.9143,0.0549,2.8718,1.2298,-0.6006,0.116,77.7882,249.9632,156.5253,61.8475,21.4283,-51.6734,45.6514,-121.1079,-156.8152,-131.2238,-83.4818,-81.8585,43.4755,177.8664,29.1323,-21.1585,0.4207,-51.0373,27.1477,-6.5463,-35.0219,-56.1601,-35.2937,-49.8557,140.4503,183.5761,-1.0636,62.2976,88.1256,-39.0619,-16.1052,-146.7641,-90.7708,-115.577,-59.5314,-41.7399,27.0776,130.6651,65.5402,26.9268,15.8258,19.2833,32.8004,-47.6938,-93.1098,-83.0953,-46.7205,-56.9885,4.4667,0.9691,0.2129,0.1234,0.1138,0.0478,0.0237,0.0336,0.0353,1.0731,0.431,0.3136,0.1894,0.1176,0.0496,0.0388,0.0287,0.0418,8.4359,1.7251,0.6313,0.8095,0.5964,0.3147,0.109,0.0296,0.0303,0.3321,0.1459,0.0755,0.0559,0.0563,0.0342,0.0171,0.0226,0.0239
1.0067,0.2254,0.1032,0.033,0.2833,0.0236,0.1533,0.0613,0.4668,0.1999,0.2949,0.0687,0.4428,0.1119,0.7717,0.4188,0.7163,0.1357,0.6332,0.0801,0.3166,0.4205,0.4202,0.0472,0.3903,0.1673,0.5118,0.6351,0.6199,0.2178,1.948,2.6629,0.3015,0.7652,3.4856,4.8621,52.744,170.5373,-24.9873,160.1781,-25.4854,-11.4499,12.3714,-82.2941,-94.9843,-96.0141,-16.2599,-44.2413,57.6208,172.2031,-65.1852,68.1176,-45.6593,-31.7959,0.449,-62.3815,-1.6178,-64.1233,-20.3323,-21.0794,30.0874,221.6224,8.7819,113.0605,-41.3005,-71.2169,-44.2386,-102.6008,17.9543,-55.4847,-57.128,-65.3642,27.8606,163.1288,-13.0086,63.0122,-29.7843,31.8033,-34.2699,-52.4381,-48.3365,-77.4079,-17.6166,-41.4977,3.6084,1.1978,0.3813,0.3167,0.2031,0.249,0.1731,0.1069,0.1329,1.2883,1.1871,0.8786,0.4764,0.4213,0.2061,0.1215,0.0798,0.1618,2.6472,1.2366,0.6753,0.3888,0.2362,0.1177,0.0936,0.074,0.1439,0.6497,0.3591,0.3427,0.1637,0.1543,0.0769,0.0506,0.0383,0.0686
0.8625,0.0481,0.1225,0.0164,0.2249,0.0179,0.0875,0.0083,0.4276,0.0505,0.2625,0.0342,0.4941,0.0321,0.5375,0.1026,0.3565,0.0517,0.5766,0.1019,-0.161,0.1761,0.2223,0.1629,0.1188,0.4395,-0.0173,0.2539,0.7166,0.3287,-0.5729,0.3071,0.8716,0.9012,-0.4236,0.2419,91.8585,113.7486,59.9707,-17.4981,8.008,22.2566,-18.5957,-50.0558,-46.2461,-57.8713,-44.98,-44.6316,38.2052,112.1457,42.041,44.9884,23.24,14.8343,1.5758,-54.991,-56.9264,-68.3569,-47.3564,-48.7233,143.5551,176.3579,-37.1222,48.7662,1.9145,-65.4578,-10.1573,-66.9403,-12.7802,-28.4514,-74.303,-55.3106,10.3672,90.6651,30.2558,9.1988,77.3565,8.9178,-29.1056,-43.0357,-42.5983,-25.6311,-34.6908,-72.6186,2.51,1.905,0.7808,0.452,0.4476,0.3162,0.1519,0.096,0.0326,1.066,0.379,0.182,0.1501,0.1388,0.0941,0.0673,0.059,0.0496,3.2803,1.5546,0.8114,0.383,0.151,0.1218,0.0855,0.0246,0.024,0.36,0.178,0.0868,0.0922,0.056,0.0494,0.0371,0.0314,0.0408
0.9367,0.0123,0.1402,0.0084,0.2865,0.0666,0.127,0.0237,0.383,0.0533,0.3052,0.0675,0.4092,0.058,0.7832,0.2879,0.381,0.0842,0.755,0.0294,-0.2394,0.4422,-0.2965,0.2585,-0.359,0.7648,0.1439,0.0593,0.873,0.3651,-0.3377,0.4868,0.8277,0.0378,-0.7964,0.2279,100.5983,254.0396,101.4929,75.4111,-32.386,-64.6114,-97.2997,-77.8005,-34.0176,-49.7699,-57.8023,-75.0028,35.3516,152.9496,45.3853,61.3852,11.9104,-6.1584,-17.8288,-58.5868,-8.0012,-103.8118,-16.8276,-55.2555,106.1904,170.4025,102.4367,99.1809,-75.9289,-22.211,-12.3848,-15.2623,-93.2791,-96.0151,-56.131,-66.204,21.7225,67.6666,47.5865,47.3364,13.7471,-9.9455,-5.1106,14.9601,-47.4745,-56.6549,-53.2562,-54.4622,5.0592,1.9151,0.4485,0.2978,0.0842,0.0641,0.0383,0.0222,0.0276,0.7661,0.4228,0.1484,0.0727,0.0958,0.0607,0.0367,0.0246,0.0284,6.3539,1.0357,0.448,0.2237,0.1235,0.0647,0.0581,0.038,0.025,0.5197,0.3008,0.1882,0.1364,0.1109,0.0746,0.0738,0.0618,0.0477
0.9224,0.0535,0.09,0.0173,0.22,0.0122,0.1649,0.0322,0.4475,0.0739,0.2392,0.0171,0.4831,0.0638,0.509,0.1063,0.5423,0.0916,0.3093,0.0265,0.2336,0.1593,-0.2239,0.5235,0.1013,0.252,-0.0529,0.3253,-0.5828,0.3148,0.4756,0.9891,2.5543,0.3243,0.6322,0.7051,16.9843,165.0703,106.2904,90.2759,39.2882,24.2628,-37.2905,-121.0074,5.5743,-118.145,-73.1247,-51.34,5.089,115.3602,46.3916,63.3827,92.3947,-38.0799,-24.2821,-26.5716,-16.2057,-60.7967,-83.5372,-81.4079,115.8871,203.2661,76.0839,37.0745,27.4592,-34.1026,-106.2154,-105.8146,-38.1638,-48.7298,-73.1978,-49.1486,10.3471,116.2903,42.7467,30.7928,19.5069,-4.9834,-45.7999,-16.6179,-32.0926,-16.4428,-19.4752,-69.543,1.3002,0.4293,0.1024,0.0864,0.0754,0.0488,0.0378,0.0344,0.0414,1.0071,0.3048,0.1344,0.2044,0.0678,0.084,0.0793,0.0412,0.0684,7.1608,3.0271,0.908,0.5502,0.2446,0.2184,0.1022,0.05,0.068,0.3548,0.2029,0.1678,0.0759,0.057,0.0613,0.0466,0.0362,0.0427
0.7735,0.0046,0.1402,0.0161,0.1665,0.0205,0.1268,0.0368,0.34,0.0616,0.2151,0.0255,0.44,0.0819,0.5188,0.1608,0.4034,0.0843,0.4975,0.1187,-0.5955,0.296,0.2215,0.2241,-0.032,0.2413,0.071,0.3362,-0.0339,0.8191,-0.4982,0.181,-0.2754,0.2263,0.0036,0.1945,65.0528,151.5053,152.4998,92.1817,59.0875,29.1011,-18.1344,-91.3376,-80.8259,-80.7929,-81.2578,-91.1526,42.7465,99.1419,47.6505,50.9579,38.3574,-9.1863,-11.594,-32.0741,-40.8691,-72.1555,-55.3067,-78.6876,118.3696,165.4128,81.7356,9.0296,27.7152,19.15,34.5121,-29.9493,-100.557,-106.671,-94.8394,-92.0699,49.9971,89.8391,82.9885,44.7826,10.5201,-0.0204,-22.7725,-32.5353,-52.5793,-46.3269,-51.1273,-64.268,2.0126,0.6177,0.1663,0.0554,0.0567,0.0419,0.0274,0.0187,0.0151,1.2525,0.4392,0.1246,0.1564,0.1042,0.0741,0.0535,0.0372,0.0293,1.836,0.5674,0.2695,0.1402,0.0868,0.0465,0.0126,0.0073,0.0052,0.4932,0.411,0.1327,0.072,0.0533,0.0408,0.0221,0.0198,0.0142
0.9325,0.0129,0.2128,0.0179,0.1324,0.0177,0.1826,0.0854,0.4048,0.0853,0.142,0.0192,0.4339,0.0906,0.3399,0.0761,0.1915,0.0279,0.3207,0.1256,-0.9042,0.1072,-0.0059,0.3676,1.2586,0.3812,-0.0709,0.5591,1.527,0.4002,-0.5792,0.4036,4.1478,1.3026,0.8817,0.8281,37.0693,78.465,79.4535,63.5538,43.8193,6.4355,-29.2439,-36.3585,-53.1779,-59.3218,-55.6719,-64.1991,80.6833,50.8509,-35.4952,1.4656,119.2768,47.454,-30.0838,-63.6099,3.1486,-64.7402,-44.4344,-56.4058,162.0352,42.9051,26.4895,9.8209,20.0688,-23.7014,3.053,-26.0448,-46.3957,-60.7797,-79.0717,-18.4451,25.5456,44.1991,10.828,28.9872,56.4725,8.2981,14.2912,-9.8952,-28.5466,-35.5543,-64.1778,-65.1042,7.1916,1.9754,1.3545,0.7954,0.6733,0.5629,0.5012,0.3039,0.2626,0.328,0.286,0.0828,0.1168,0.087,0.098,0.032,0.0118,0.0076,8.6552,2.8762,2.5915,1.454,1.8314,0.6844,0.5034,0.1563,0.0608,0.3156,0.1762,0.1385,0.1062,0.0693,0.0708,0.0428,0.0289,0.022
0.604,0.0102,0.134,0.0136,0.152,0.016,0.064,0.0287,0.254,0.0242,0.2516,0.0258,0.4207,0.041,0.6089,0.115,0.4218,0.0253,0.6011,0.0245,-0.3534,0.1854,0.0399,0.1786,-0.5613,0.8618,0.0671,0.1154,2.3086,0.9077,0.5787,0.4076,4.0347,1.5303,0.2625,0.2835,3.4532,-307.1185,-355.5757,-266.672,-55.2084,198.9039,257.7959,270.9063,184.432,94.406,17.9436,6.5255,-13.7819,-318.2284,-385.8103,-293.2728,-77.1982,209.525,284.0648,279.4748,205.3165,134.5307,12.0396,-14.8324,6.2393,-318.962,-403.0363,-346.2583,-112.2094,183.9274,283.8994,296.9895,237.9875,126.5438,33.1589,10.9143,2.0614,-302.3761,-402.2982,-300.5523,-61.9723,163.3753,198.2777,299.2023,247.1699,139.3671,16.8313,-4.1879,0.1183,0.049,0.0262,0.0267,0.0162,0.0164,0.0115,0.0063,0.0042,0.1375,0.05,0.0321,0.0357,0.0336,0.023,0.0161,0.0089,0.006,0.1995,0.0545,0.0455,0.038,0.0308,0.0226,0.0157,0.0102,0.0072,0.1018,0.0561,0.0307,0.0278,0.0154,0.0155,0.0121,0.0078,0.005
0.768,0.0147,0.076,0.0265,0.226,0.0265,0.068,0.0075,0.398,0.0147,0.2946,0.037,0.5181,0.0093,0.5693,0.0772,0.1778,0.092,0.0647,0.0205,0.3864,0.1788,-0.4797,1.6488,-0.1579,0.2305,-0.0646,0.141,2.7363,0.922,10.3545,10.1342,4.0316,0.9582,9.3301,9.7444,-55.8844,-274.6216,-323.4809,-242.1383,-64.9848,115.6086,218.858,280.8697,197.0162,98.705,30.5257,18.4197,-19.2744,-230.6629,-298.1336,-236.3473,-53.6341,110.4725,234.1009,267.8774,187.8075,90.3926,-20.2011,-2.2799,-39.5793,-258.6066,-293.8821,-231.4104,-86.4356,134.6298,210.2169,265.1501,211.1045,89.1022,-7.186,16.0562,-29.3277,-238.741,-300.8875,-182.86,-26.0774,104.4876,216.8844,248.1361,145.6676,83.7664,16.508,4.1384,0.0193,0.0175,0.0199,0.0142,0.0099,0.0089,0.0065,0.0059,0.0042,0.0299,0.0175,0.0133,0.0144,0.0099,0.0093,0.0075,0.0057,0.0041,0.0164,0.017,0.0114,0.0133,0.0116,0.0082,0.0078,0.0065,0.0051,0.0242,0.0168,0.0151,0.0119,0.0103,0.0068,0.0065,0.0056,0.0042
0.694,0.0382,0.1321,0.0249,0.158,0.0372,0.102,0.0366,0.302,0.0507,0.2262,0.0486,0.4326,0.049,0.5242,0.1143,0.358,0.0222,0.3493,0.0526,0.1267,0.5583,0.0957,0.4179,0.0126,0.5105,0.1207,0.1687,2.0287,0.7527,0.1725,0.3593,3.2086,3.0152,0.3516,0.6052,53.4322,43.7237,162.3482,105.7985,1.1313,-20.0491,28.3499,-35.9255,-53.8153,-54.5297,-71.9662,-76.9455,71.9401,15.6141,79.6445,44.0179,-49.7847,-65.8409,77.1559,-54.7229,-28.9279,-65.3704,-41.8283,-51.0609,138.5801,43.8914,53.3563,-43.8046,-84.5249,-60.4322,173.3539,13.3513,-46.8797,-71.8412,-61.8808,-67.2201,45.6366,-23.4278,82.8161,42.9735,-24.0416,-41.0476,105.1206,-60.2135,11.3017,6.3698,-40.2514,-64.1514,2.8257,0.7412,0.4254,0.3202,0.3644,0.3435,0.2837,0.1876,0.0744,0.8941,0.3683,0.324,0.2122,0.1508,0.1871,0.1361,0.0749,0.0432,2.6743,2.481,2.7873,1.4879,0.3123,0.2599,0.3012,0.1221,0.0418,0.1854,0.1596,0.2105,0.0886,0.118,0.121,0.0638,0.0422,0.0162
0.65,0.0385,0.096,0.0174,0.184,0.0215,0.112,0.0194,0.2581,0.0365,0.283,0.0276,0.3956,0.0393,0.7277,0.1306,0.1402,0.0127,0.1852,0.0511,-0.4961,0.0798,0.4136,0.2494,1.583,0.3083,0.0046,0.2971,1.1973,0.5983,0.0895,0.8767,7.7743,1.9677,-0.0967,0.8711,75.4341,55.5849,121.7735,110.5757,26.0613,-13.4343,-11.093,-64.3931,-47.6275,-77.0756,-63.2906,-75.2789,64.4398,50.3757,120.8513,53.8341,13.6664,-74.8102,-14.1596,-90.4865,-50.2371,-49.4041,-35.1298,-34.6228,143.7415,22.7974,111.9595,82.3604,-13.6817,-50.3585,24.6607,-69.6392,-85.8866,-89.8937,-43.9946,-43.3613,24.0462,30.4463,110.3498,17.1946,20.7742,-25.7983,47.503,-59.8539,-5.7787,-71.3733,-34.0964,-66.5196,3.3946,0.9921,0.6085,0.3799,0.4506,0.3137,0.2498,0.1429,0.0757,0.406,0.0913,0.0573,0.0394,0.0431,0.0275,0.0313,0.017,0.0083,5.075,1.1533,0.8802,0.6312,0.4915,0.3703,0.3556,0.1298,0.0301,0.0639,0.0321,0.0265,0.0137,0.0132,0.013,0.012,0.0131,0.0051
0.636,0.0449,0.128,0.0318,0.164,0.0344,0.106,0.0205,0.238,0.0348,0.2598,0.0603,0.3731,0.0364,0.7074,0.1818,0.4404,0.2447,0.2524,0.0658,-0.3695,0.414,0.4775,0.9132,2.0048,0.9175,-0.089,0.2928,3.0051,1.0532,5.705,7.3695,10.2018,1.3685,-0.3414,0.3002,119.6082,45.0881,90.1102,48.6895,33.3459,-94.7204,11.6191,-31.8661,-39.6035,-45.1152,-26.7113,-41.3879,66.9155,3.1701,87.0471,11.3191,25.4342,-56.4524,52.4115,-50.5466,-19.9757,-14.9088,-5.6942,-17.1108,161.8106,42.0735,-26.1016,-48.3805,76.4284,95.1316,48.4,-93.4324,-134.1434,-69.0999,-18.5003,-23.1947,26.2478,55.4839,148.3321,32.5154,73.03,-83.3161,53.0829,-98.6751,-53.6642,-59.6321,-24.7637,-77.4676,2.6199,0.8148,0.5376,0.3414,0.314,0.3058,0.156,0.0495,0.0223,0.5426,0.5323,0.1213,0.1099,0.0488,0.0481,0.0982,0.0632,0.0214,5.425,1.5683,1.4592,1.9808,1.0615,0.3227,0.1752,0.0648,0.0294,0.0976,0.0529,0.0218,0.0188,0.0214,0.0173,0.0213,0.0154,0.0057
0.9667,0.0419,0.133,0.0187,0.247,0.0251,0.1232,0.0411,0.4635,0.0465,0.2554,0.0219,0.4786,0.0331,0.5335,0.0233,0.3051,0.062,0.3457,0.0908,-0.2778,0.1208,-0.2207,0.2275,1.2205,0.0276,-0.2246,0.1227,-0.0,0.2566,-0.2704,0.0507,4.9456,2.4466,-0.1684,0.3143,46.983,174.9755,105.2966,48.4155,52.6335,-17.5718,-32.5861,-57.4447,-56.6776,-102.6975,-36.6962,-75.5231,25.6204,94.15,103.5824,17.5098,45.6977,-52.4558,13.8965,-12.4346,-63.4135,-68.1813,-37.3272,-56.5358,134.1486,219.7976,117.1288,90.0905,-13.8149,-218.3908,-171.909,-48.8931,-72.4672,-69.1396,-18.3437,-38.8905,-1.6871,37.8156,63.3964,53.6764,32.0187,5.1481,-11.4665,-4.1029,10.2212,-65.1463,-36.4847,-87.7458,1.706,0.6702,0.2016,0.1486,0.1332,0.0831,0.0375,0.0305,0.0392,0.5582,0.2475,0.2187,0.1155,0.0574,0.0642,0.0517,0.0459,0.048,7.2024,4.7149,1.0222,0.2597,0.1437,0.1289,0.0916,0.0449,0.0335,0.1854,0.1134,0.082,0.0416,0.0371,0.0336,0.0326,0.0235,0.0185
0.765,0.0206,0.1825,0.0083,0.1475,0.0083,0.1274,0.018,0.3076,0.018,0.193,0.013,0.402,0.0177,0.4804,0.0283,0.6169,0.0554,0.3804,0.0278,0.2145,0.2098,-0.048,0.1496,0.4809,0.4689,0.0721,0.1716,0.7728,0.9253,0.0525,0.5005,1.3157,0.5644,-0.3883,0.2528,110.9296,134.4913,21.9388,14.8111,16.9495,14.1128,-17.8981,-56.4769,-22.2244,-97.7199,-53.4252,-19.6008,100.3958,44.7445,-66.3125,-66.8949,25.7021,72.3879,21.4051,-44.6725,-71.9093,-44.6461,2.6323,24.8971,133.8334,151.8076,15.8738,28.2609,-106.7353,-83.5015,26.9194,-48.3357,-29.2812,-86.2332,-12.9518,-38.8707,26.1542,91.5269,36.8111,50.2947,-10.1967,-22.9656,-20.5276,-11.2803,-4.6332,-39.8043,-53.619,-46.5443,6.1089,4.5819,1.3891,1.121,0.757,0.397,0.2846,0.1481,0.1197,2.5036,3.083,1.53,1.1362,3.2112,1.014,0.4482,0.204,0.1201,5.5975,4.5324,3.5537,1.1639,0.6345,0.2638,0.2114,0.0982,0.0768,0.8516,0.5498,0.4089,0.2025,0.167,0.117,0.0926,0.0654,0.0624
1.2067,0.0192,0.1468,0.0172,0.14,0.0082,0.1967,0.017,0.7232,0.0413,0.1161,0.0085,0.599,0.0259,0.1949,0.0226,0.2581,0.0212,0.2127,0.0174,-0.0821,0.2309,-0.0082,0.2238,-0.8657,0.2261,-0.0763,0.2038,1.6531,0.3476,-0.4708,0.5449,1.6618,0.5736,0.0522,0.2279,79.4275,157.4423,123.6944,87.7699,-11.5646,-43.5991,-113.8393,-74.782,-97.0855,-50.1053,-79.5948,-38.1297,41.8246,225.8441,34.2231,130.9007,-20.8347,77.6266,-93.6851,-71.4325,-105.9784,-75.96,-96.6291,-35.7927,13.2333,109.0641,90.2091,115.0154,22.8077,69.8564,-22.5883,-16.6993,-93.3468,-46.8295,-103.7086,-99.9134,19.2381,59.7924,25.035,75.8867,-3.0909,63.1934,-14.9431,-12.6626,-51.6941,-35.612,-73.874,-51.2033,5.923,2.5697,0.4576,0.2501,0.0682,0.1471,0.1373,0.1019,0.0804,0.7567,0.3342,0.0764,0.0386,0.0507,0.0206,0.0113,0.0085,0.0109,1.3072,0.7008,0.2512,0.301,0.1128,0.1301,0.0876,0.0572,0.0503,0.1858,0.0852,0.0578,0.035,0.028,0.0252,0.0184,0.014,0.0108
0.74,0.034,0.1861,0.0403,0.0979,0.0172,0.0921,0.0255,0.3639,0.0332,0.1329,0.0262,0.4909,0.0292,0.2743,0.0708,0.3299,0.0729,0.44,0.114,0.2149,0.215,-0.1253,0.4849,0.0545,0.7331,0.0903,0.1631,0.5576,0.9204,-0.6513,0.6175,2.7064,0.8614,-0.437,0.3381,33.1189,40.5726,40.5068,49.9833,18.6216,-20.2377,-21.4151,-4.3838,-32.35,-31.2869,-27.1617,-39.5942,30.7915,37.1339,54.4269,63.9416,16.1284,5.0695,22.6528,0.3042,-45.9248,-70.1062,-49.8863,-42.6651,49.4498,89.1879,86.7784,61.1626,18.2975,-9.3079,-19.3126,-53.6932,-59.9353,-54.4946,-52.7514,-45.9666,18.6095,34.904,68.1882,61.626,49.0447,-2.7878,-7.6593,-14.0017,-34.7418,-73.0433,-57.5653,-67.0641,0.6129,0.3532,0.2268,0.1579,0.1354,0.1252,0.0962,0.08,0.0599,0.5984,0.2935,0.1931,0.1479,0.1188,0.0894,0.0957,0.0665,0.0465,2.5564,0.5397,0.2757,0.2846,0.2327,0.1987,0.1445,0.1211,0.0862,0.0928,0.0753,0.0279,0.0185,0.0218,0.0168,0.0164,0.0127,0.0083
0.718,0.0653,0.152,0.0706,0.106,0.0462,0.118,0.0204,0.342,0.0172,0.1491,0.0657,0.4795,0.0403,0.3151,0.139,0.2372,0.0235,0.3032,0.0279,-0.2235,0.2966,-0.154,0.2609,0.2164,0.3395,0.0445,0.1716,0.231,0.9179,-0.5806,0.6927,1.7747,1.2094,-0.1399,0.2719,20.6088,43.8254,51.4706,41.2024,26.9116,12.2493,4.4177,-1.9175,-35.1525,-48.1421,-54.3809,-63.6379,28.4387,57.5794,66.018,96.2002,63.645,-4.6164,-10.1217,9.0926,-40.3856,-95.9653,-43.5097,-59.6897,73.9646,95.0962,91.5082,82.4915,21.3262,-31.1713,-52.4163,-58.0118,-67.2064,-59.9797,-51.6011,-42.9939,32.7696,43.488,67.1767,50.4313,9.6511,2.3351,-5.9247,-5.1314,-58.0483,-55.7993,-43.5804,-52.1297,0.8217,0.4641,0.36,0.257,0.1782,0.1704,0.1327,0.1006,0.0684,0.3163,0.2033,0.0746,0.0832,0.0818,0.0839,0.0613,0.0406,0.0245,5.7876,1.0746,0.6233,0.5515,0.4132,0.3349,0.2665,0.1953,0.1532,0.1068,0.0568,0.0465,0.0356,0.0278,0.0185,0.0174,0.0146,0.0103
0.7875,0.1747,0.1476,0.0432,0.095,0.0391,0.11,0.0308,0.4349,0.162,0.115,0.026,0.5389,0.0894,0.2141,0.0392,0.4679,0.0681,0.573,0.0977,-0.3398,0.35,0.1157,0.4024,-0.8125,0.4679,-0.0713,0.1842,1.3642,1.051,-0.9329,0.4426,2.5189,1.0671,1.4191,3.252,40.4306,65.1281,42.0749,55.1277,25.745,17.7494,14.6427,-12.5792,-54.4792,-79.1699,-67.9745,-72.5146,21.0127,15.4834,70.6432,100.3283,76.0302,-27.3294,15.7035,19.1489,-28.1993,-83.9401,-72.0895,-51.1915,67.1427,77.2865,63.2635,34.887,4.5807,-28.19,-35.4573,-35.8553,-69.6424,-51.9418,-5.5234,-18.3799,27.8176,37.9359,26.74,92.2785,38.3971,-3.7585,47.9856,20.5068,-33.5111,-67.2803,-87.7494,-69.2774,1.1997,0.7181,0.5771,0.3496,0.3036,0.2507,0.2135,0.1403,0.105,0.5885,0.254,0.1998,0.1569,0.102,0.1788,0.1074,0.0628,0.0424,3.4399,1.4135,0.9414,0.7436,0.3997,0.234,0.2284,0.1567,0.105,0.1238,0.0977,0.0579,0.0522,0.0474,0.042,0.0323,0.0166,0.0138
0.7526,0.0443,0.1726,0.0363,0.095,0.0229,0.155,0.0559,0.3299,0.051,0.1264,0.0302,0.4365,0.0492,0.2913,0.0674,0.3202,0.0482,0.4955,0.025,-0.3587,0.2617,0.0737,0.2849,-0.8293,0.3776,-0.2096,0.362,1.4896,0.5243,-0.1926,0.6114,5.3018,1.6323,0.3219,0.7088,21.5034,60.5414,75.6333,80.9652,2.9008,-3.7628,16.5113,6.9248,-36.2092,-65.1654,-54.0841,-60.576,33.1695,21.129,30.4288,72.3704,30.2796,5.8525,17.4952,4.5818,-47.3087,-55.5502,-57.7677,-62.8193,47.2877,63.469,61.0251,43.1729,11.6917,-11.8801,-12.553,-12.783,-48.553,-60.1871,-39.2098,-42.2856,32.5209,46.6428,77.8338,76.9648,-5.3491,-44.7686,13.6462,22.0261,-67.1499,-81.9875,-30.8032,-48.8028,0.546,0.3321,0.1474,0.1733,0.1095,0.1268,0.0888,0.0655,0.0438,0.5488,0.4082,0.2216,0.1771,0.1426,0.0914,0.1071,0.0494,0.034,0.4098,0.2786,0.1378,0.1264,0.0983,0.0738,0.07,0.053,0.034,0.1962,0.0966,0.061,0.0512,0.0288,0.0292,0.039,0.0226,0.0166
0.7,0.0274,0.2,0.0173,0.0649,0.0087,0.0776,0.0239,0.3575,0.0311,0.093,0.0137,0.5103,0.0324,0.1832,0.0295,0.323,0.0465,0.6755,0.1529,0.0091,0.14,0.0705,0.4433,1.3769,0.3198,0.1362,0.5182,1.7744,0.3878,-0.4648,0.558,1.8574,0.4316,0.0047,0.6815,37.9046,52.6681,36.2338,27.7554,10.424,-12.3702,9.0196,-5.5299,-26.0677,-36.6055,-44.0672,-46.32,39.705,73.4815,76.6224,99.0466,59.1928,-18.1823,-30.4078,-44.8302,-69.7421,-47.7462,-60.3139,-57.7427,73.353,124.5103,114.5732,90.5958,9.8945,-4.89,-74.3305,-65.7661,-46.9737,-64.0769,-48.2625,-58.7744,34.2105,49.0494,40.018,44.2445,43.0926,43.6147,-0.4854,-40.965,-56.3069,-48.7285,-58.9321,-60.3253,0.453,0.1789,0.135,0.0928,0.0662,0.06,0.0458,0.0364,0.025,0.411,0.1422,0.0697,0.104,0.0516,0.073,0.0472,0.0283,0.0221,1.3156,0.3527,0.1136,0.1326,0.0718,0.1062,0.0508,0.0389,0.0268,0.1428,0.0875,0.0658,0.0574,0.044,0.03,0.0246,0.0192,0.0141
